ID,OUTPUT,DURATION,INPUT 1 SYMBOL,INPUT 1 AMOUNT,INPUT 2 SYMBOL,INPUT 2 AMOUNT,YIELD,POWER COST,XP PER OUTPUT,COST SYMBOL,COST AMOUNT,EVENT,PRODUCTION PER DAY,OUTPUT CHANGE,DURATION CHANGE,PRODUCTION CHANGE,INPUT 1 CONSUMPTION PER DAY,INPUT 1 PRODUCTION PER DAY AT SAME VALUE,INPUT 2 CONSUMPTION PER DAY,INPUT 2 PRODUCTION PER DAY AT SAME VALUE,OUTPUT PER BATTERY,XP PER DAY,XP PER BATTERY
FUGU_2,2,0:01:00,FISHBONE,100.00,,,100.00%,0,10,FUGU,2,Fishing,,1,0:00:20,33.33%,"144,000.00","172,800.43",,,,"28,800.00",
FUGU_3,3,0:01:20,FISHBONE,150.00,,,100.00%,0,10,FUGU,4,Fishing,,1,0:00:20,12.53%,"162,040.51","177,984.71",,,,"32,408.10",
FUGU_4,4,0:01:45,FISHBONE,200.00,,,100.00%,0,10,FUGU,6,Fishing,,1,0:00:25,1.56%,"164,571.43","196,992.00",,,,"32,914.29",
FUGU_5,6,0:02:30,FISHBONE,300.00,,,100.00%,0,10,FUGU,8,Fishing,,2,0:00:45,5%,"172,800.00","206,400.00",,,,"34,560.00",
FUGU_6,8,0:03:15,FISHBONE,400.00,,,100.00%,0,10,FUGU,12,Fishing,,2,0:00:45,2.56%,"177,230.77","215,040.00",,,,"35,446.15",
FUGU_7,10,0:04:00,FISHBONE,500.00,,,100.00%,0,10,FUGU,16,Fishing,,2,0:00:45,1.56%,"180,000.00","220,628.60",,,,"36,000.00",
FUGU_8,13,0:05:00,FISHBONE,650.00,,,100.00%,0,10,RAWRVIOLI,7,Fishing,,3,0:01:00,4%,"187,200.00","220,628.60",,,,"37,440.00",
FUGU_9,17,0:06:20,FISHBONE,850.00,,,100.00%,0,10,RAWRVIOLI,10,Fishing,,4,0:01:20,3.24%,"193,263.16","228,000.00",,,,"38,652.63",
FUGU_10,22,0:08:00,FISHBONE,"1,100.00",,,100.00%,0,10,RAWRVIOLI,13,Fishing,,5,0:01:40,2.45%,"198,000.00","232,851.06",,,,"39,600.00",
FUGU_11,27,0:09:30,FISHBONE,"1,350.00",,,100.00%,0,10,RAWRVIOLI,17,Fishing,,5,0:01:30,3.35%,"204,631.58","238,344.83",,,,"40,926.32",
FUGU_12,35,0:12:00,FISHBONE,"1,750.00",,,100.00%,0,10,RAWRVIOLI,18,Fishing,,8,0:02:30,2.62%,"210,000.00","240,000.00",,,,"42,000.00",
FUGU_13,44,0:15:00,FISHBONE,"2,200.00",,,100.00%,0,10,SUSHI,10,Fishing,,9,0:03:00,0.57%,"211,200.00","240,000.00",,,,"42,240.00",
FUGU_14,54,0:17:30,FISHBONE,"2,700.00",,,100.00%,0,10,SUSHI,11,Fishing,,10,0:02:30,5.19%,"222,171.43","240,000.00",,,,"44,434.29",
FUGU_15,62,0:20:00,FISHBONE,"3,100.00",,,100.00%,0,10,SUSHI,13,Fishing,,8,0:02:30,0.46%,"223,200.00","259,476.92",,,,"44,640.00",
FUGU_16,86,0:26:00,FISHBONE,"4,300.00",,,100.00%,0,10,SUSHI,16,Fishing,,24,0:06:00,6.7%,"238,153.85","259,476.92",,,,"47,630.77",
FUGU_17,106,0:31:20,FISHBONE,"5,300.00",,,100.00%,0,10,DYNODESSERT,2,Fishing,,20,0:05:20,2.28%,"243,574.47","259,476.92",,,,"48,714.89",
FUGU_18,131,0:37:30,FISHBONE,"6,550.00",,,100.00%,0,10,DYNODESSERT,2,Fishing,,25,0:06:10,3.26%,"251,520.00","259,476.92",,,,"50,304.00",
FUGU_19,163,0:45:00,FISHBONE,"8,150.00",,,100.00%,0,10,DYNODESSERT,3,Fishing,,32,0:07:30,3.69%,"260,800.00","276,244.90",,,,"52,160.00",
FUGU_20,203,0:52:30,FISHBONE,"10,150.00",,,100.00%,0,10,DYNODESSERT,4,Fishing,,40,0:07:30,6.75%,"278,400.00","289,347.37",,,,"55,680.00",
FUGU_21,252,1:00:00,FISHBONE,"12,600.00",,,100.00%,0,10,SASHIMI,4,Fishing,,49,0:07:30,8.62%,"302,400.00","289,347.37",,,,"60,480.00",
FUGU_22,318,1:15:00,FISHBONE,"15,900.00",,,100.00%,0,10,SASHIMI,6,Fishing,,66,0:15:00,0.95%,"305,280.00","303,272.73",,,,"61,056.00",
FUGU_23,389,1:30:00,FISHBONE,"19,450.00",,,100.00%,0,10,SASHIMI,8,Fishing,,71,0:15:00,1.94%,"311,200.00","318,669.47",,,,"62,240.00",
FUGU_24,482,1:45:00,FISHBONE,"24,100.00",,,100.00%,0,10,LOBSTER,2,Fishing,,93,0:15:00,6.21%,"330,514.29","352,176.00",,,,"66,102.86",
FUGU_25,598,2:00:00,FISHBONE,"29,900.00",,,100.00%,0,10,LOBSTER,3,Fishing,,116,0:15:00,8.56%,"358,800.00","378,144.00",,,,"71,760.00",
FUGU_26,750,2:30:00,FISHBONE,"37,387.80",,,100.30%,0,10,LOBSTER,4,Fishing,,152,0:30:00,0.33%,"358,922.88","397,398.26",,,,"72,000.00",
FUGU_27,920,3:00:00,FISHBONE,"45,725.66",,,100.60%,0,10,LOBSTER,5,Fishing,,170,0:30:00,2.22%,"365,805.25","423,774.00",,,,"73,600.00",
FUGU_28,"1,140",3:30:00,FISHBONE,"56,463.63",,,100.95%,0,10,LOBSTER,6,Fishing,,220,0:30:00,6.21%,"387,179.18","456,005.27",,,,"78,171.43",
FUGU_29,"1,425",4:15:00,FISHBONE,"70,300.95",,,101.35%,0,10,LOBSTER,8,Fishing,,285,0:45:00,2.94%,"396,993.60","461,405.94",,,,"80,470.59",
FUGU_30,"1,698",5:00:00,FISHBONE,"83,398.80",,,101.80%,0,10,LOBSTER,10,Fishing,,273,0:45:00,1.28%,"400,314.23","466,501.62",,,,"81,504.00",
FUGU_31,"1,807",5:06:00,FISHBONE,"88,232.38",,,102.40%,0,10,LOBSTER,12,Fishing,,109,0:06:00,4.33%,"415,211.18","471,304.23",,,,"85,035.29",
FUGU_32,"1,955",5:18:00,FISHBONE,"94,856.80",,,103.05%,0,10,LOBSTER,15,Fishing,,148,0:12:00,4.11%,"429,540.21","474,801.23",,,,"88,528.30",
FUGU_33,"2,070",5:24:00,FISHBONE,"99,663.05",,,103.85%,0,10,LOBSTER,18,Fishing,,115,0:06:00,3.92%,"442,946.88","481,700.72",,,,"92,000.00",
FUGU_34,"2,183",5:30:00,FISHBONE,"104,200.48",,,104.75%,0,10,LOBSTER,22,Fishing,,113,0:06:00,3.54%,"454,693.02","490,302.92",,,,"95,258.18",
FUGU_35,"2,299",5:36:00,FISHBONE,"108,597.17",,,105.85%,0,10,LOBSTER,26,Fishing,,116,0:06:00,3.43%,"465,416.46","501,000.00",,,,"98,528.57",
FUGU_36,"2,417",5:42:00,FISHBONE,"112,785.92",,,107.15%,0,10,LOBSTER,31,Fishing,,118,0:06:00,3.29%,"474,888.09","514,403.89",,,,"101,768.42",
FUGU_37,"2,532",5:48:00,FISHBONE,"116,520.87",,,108.65%,0,10,LOBSTER,37,Fishing,,115,0:06:00,2.95%,"482,155.31","531,101.22",,,,"104,772.41",
FUGU_38,"2,610",5:48:00,FISHBONE,"118,206.64",,,110.40%,0,10,LOBSTER,44,Fishing,,78,0:00:00,3.08%,"489,130.92","552,000.00",,,,"108,000.00",
FUGU_39,"2,729",5:54:00,FISHBONE,"121,288.77",,,112.50%,0,10,LOBSTER,52,Fishing,,119,0:06:00,2.79%,"493,378.04","552,000.00",,,,"111,010.17",
FUGU_40,"2,850",6:00:00,FISHBONE,"123,913.16",,,115.00%,0,10,LOBSTER,62,Fishing,,121,0:06:00,2.69%,"495,652.62","552,000.00",,,,"114,000.00",
,,,,,,,,,,,,,,,,,,,,,,,
RAWRVIOLI_1,1,0:03:00,BONESOUP,12.00,,,100.00%,0,24,DYNOFISH,1,Fishing,,0,0:00:00,0%,"5,760.00","5,760.00",,,,"11,520.00",
RAWRVIOLI_2,2,0:03:00,BONESOUP,24.00,,,100.00%,0,24,RAWRVIOLI,2,Fishing,,1,0:00:00,100%,"11,520.00","16,320.00",,,,"23,040.00",
RAWRVIOLI_3,3,0:03:30,BONESOUP,36.00,,,100.00%,0,24,RAWRVIOLI,6,Fishing,,1,0:00:30,28.57%,"14,811.43","17,723.08",,,,"29,622.86",
RAWRVIOLI_4,4,0:04:15,BONESOUP,48.00,,,100.00%,0,24,RAWRVIOLI,10,Fishing,,1,0:00:45,9.8%,"16,263.53","19,542.86",,,,"32,527.06",
RAWRVIOLI_5,5,0:05:00,BONESOUP,60.00,,,100.00%,0,24,RAWRVIOLI,16,Fishing,,1,0:00:45,6.25%,"17,280.00","20,945.45",,,,"34,560.00",
RAWRVIOLI_6,8,0:07:30,BONESOUP,96.00,,,100.00%,0,24,RAWRVIOLI,23,Fishing,,3,0:02:30,6.67%,"18,432.00","21,085.71",,,,"36,864.00",
RAWRVIOLI_7,12,0:10:00,BONESOUP,144.00,,,100.00%,0,24,SUSHI,16,Fishing,,4,0:02:30,12.5%,"20,736.00","21,498.59",,,,"41,472.00",
RAWRVIOLI_8,20,0:15:00,BONESOUP,240.00,,,100.00%,0,24,SUSHI,22,Fishing,,8,0:05:00,11.11%,"23,040.00","22,004.49",,,,"46,080.00",
RAWRVIOLI_9,30,0:20:00,BONESOUP,360.00,,,100.00%,0,24,SUSHI,31,Fishing,,10,0:05:00,12.5%,"25,920.00","22,254.55",,,,"51,840.00",
RAWRVIOLI_10,48,0:30:00,BONESOUP,576.00,,,100.00%,0,24,SUSHI,43,Fishing,,18,0:10:00,6.67%,"27,648.00","22,422.86",,,,"55,296.00",
RAWRVIOLI_11,74,0:45:00,BONESOUP,888.00,,,100.00%,0,24,DYNODESSERT,5,Fishing,,26,0:15:00,2.78%,"28,416.00","23,378.82",,,,"56,832.00",
RAWRVIOLI_12,103,1:00:00,BONESOUP,"1,236.00",,,100.00%,0,24,DYNODESSERT,7,Fishing,,29,0:15:00,4.39%,"29,664.00","24,351.59",,,,"59,328.00",
RAWRVIOLI_13,137,1:15:00,BONESOUP,"1,644.00",,,100.00%,0,24,DYNODESSERT,9,Fishing,,34,0:15:00,6.41%,"31,564.80","24,351.59",,,,"63,129.60",
RAWRVIOLI_14,177,1:30:00,BONESOUP,"2,124.00",,,100.00%,0,24,DYNODESSERT,12,Fishing,,40,0:15:00,7.66%,"33,984.00","27,600.00",,,,"67,968.00",
RAWRVIOLI_15,227,1:48:00,BONESOUP,"2,724.00",,,100.00%,0,24,SASHIMI,15,Fishing,,50,0:18:00,6.87%,"36,320.00","28,320.00",,,,"72,640.00",
RAWRVIOLI_16,280,2:03:00,BONESOUP,"3,360.00",,,100.00%,0,24,SASHIMI,20,Fishing,,53,0:15:00,8.31%,"39,336.59","29,280.00",,,,"78,673.17",
RAWRVIOLI_17,331,2:15:00,BONESOUP,"3,972.00",,,100.00%,0,24,SASHIMI,26,Fishing,,51,0:12:00,7.71%,"42,368.00","29,400.00",,,,"84,736.00",
RAWRVIOLI_18,396,2:30:00,BONESOUP,"4,752.00",,,100.00%,0,24,SASHIMI,30,Fishing,,65,0:15:00,7.67%,"45,619.20","31,062.90",,,,"91,238.40",
RAWRVIOLI_19,470,2:45:00,BONESOUP,"5,640.00",,,100.00%,0,24,SASHIMI,36,Fishing,,74,0:15:00,7.9%,"49,221.82","33,600.00",,,,"98,443.64",
RAWRVIOLI_20,554,3:00:00,BONESOUP,"6,648.00",,,100.00%,0,24,LOBSTER,7,Fishing,,84,0:15:00,8.05%,"53,184.00","35,280.00",,,,"106,368.00",
RAWRVIOLI_21,627,3:12:00,BONESOUP,"7,512.71",,,100.15%,0,24,LOBSTER,9,Fishing,,73,0:12:00,6.1%,"56,345.36","37,500.00",,,,"112,860.00",
RAWRVIOLI_22,716,3:27:00,BONESOUP,"8,566.30",,,100.30%,0,24,LOBSTER,10,Fishing,,89,0:15:00,5.92%,"59,591.62","37,500.00",,,,"119,540.87",
RAWRVIOLI_23,799,3:39:00,BONESOUP,"9,545.01",,,100.45%,0,24,LOBSTER,12,Fishing,,83,0:12:00,5.48%,"62,761.73","40,900.47",,,,"126,088.77",
RAWRVIOLI_24,883,3:51:00,BONESOUP,"10,527.57",,,100.65%,0,24,LOBSTER,14,Fishing,,84,0:12:00,4.77%,"65,626.39","43,904.00",,,,"132,105.97",
RAWRVIOLI_25,971,4:03:00,BONESOUP,"11,548.10",,,100.90%,0,24,LOBSTER,17,Fishing,,88,0:12:00,4.54%,"68,433.20","46,600.00",,,,"138,097.78",
RAWRVIOLI_26,"1,075",4:18:00,BONESOUP,"12,747.03",,,101.20%,0,24,LOBSTER,20,Fishing,,104,0:15:00,4.27%,"71,146.20","49,003.20",,,,"144,000.00",
RAWRVIOLI_27,"1,172",4:30:00,BONESOUP,"13,849.29",,,101.55%,0,24,LOBSTER,23,Fishing,,97,0:12:00,4.18%,"73,862.88","49,003.20",,,,"150,016.00",
RAWRVIOLI_28,"1,269",4:42:00,BONESOUP,"14,944.12",,,101.90%,0,24,LOBSTER,27,Fishing,,97,0:12:00,3.67%,"76,310.42","51,203.08",,,,"155,520.00",
RAWRVIOLI_29,"1,368",4:54:00,BONESOUP,"16,031.32",,,102.40%,0,24,LOBSTER,32,Fishing,,99,0:12:00,3.4%,"78,520.74","53,302.22",,,,"160,809.80",
RAWRVIOLI_30,"1,458",5:03:00,BONESOUP,"17,002.90",,,102.90%,0,24,LOBSTER,37,Fishing,,90,0:09:00,3.41%,"80,805.88","55,104.00",,,,"166,298.61",
RAWRVIOLI_31,"1,565",5:15:00,BONESOUP,"18,136.16",,,103.55%,0,24,LOBSTER,43,Fishing,,107,0:12:00,3.25%,"82,908.16","56,901.05",,,,"171,702.86",
RAWRVIOLI_32,"1,675",5:27:00,BONESOUP,"19,271.38",,,104.30%,0,24,LOBSTER,50,Fishing,,110,0:12:00,3.1%,"84,864.78","58,503.05",,,,"177,027.52",
RAWRVIOLI_33,"1,784",5:39:00,BONESOUP,"20,349.73",,,105.20%,0,24,LOBSTER,58,Fishing,,109,0:12:00,2.74%,"86,441.34","60,000.00",,,,"181,873.27",
RAWRVIOLI_34,"1,885",5:48:00,BONESOUP,"21,289.38",,,106.25%,0,24,LOBSTER,67,Fishing,,101,0:09:00,2.93%,"88,093.98","60,000.00",,,,"187,200.00",
RAWRVIOLI_35,"2,000",6:00:00,BONESOUP,"22,325.60",,,107.50%,0,24,LOBSTER,78,Fishing,,115,0:12:00,2.56%,"89,302.40","60,000.00",,,,"192,000.00",
,,,,,,,,,,,,,,,,,,,,,,,
SUSHI_1,1,0:07:30,FUGU,6.00,,,100.00%,0,75,DYNOFISH,1,Fishing,,0,0:00:00,0%,"1,152.00","2,160.02",,,,"14,400.00",
SUSHI_2,2,0:07:30,FUGU,12.00,,,100.00%,0,75,SUSHI,2,Fishing,,1,0:00:00,100%,"2,304.00","3,544.62",,,,"28,800.00",
SUSHI_3,3,0:08:15,FUGU,18.00,,,100.00%,0,75,SUSHI,6,Fishing,,1,0:00:45,36.36%,"3,141.82","3,960.00",,,,"39,272.73",
SUSHI_4,4,0:09:00,FUGU,24.00,,,100.00%,0,75,SUSHI,8,Fishing,,1,0:00:45,22.22%,"3,840.00","4,092.63",,,,"48,000.00",
SUSHI_5,5,0:10:00,FUGU,30.00,,,100.00%,0,75,SUSHI,11,Fishing,,1,0:01:00,12.5%,"4,320.00","4,443.43",,,,"54,000.00",
SUSHI_6,6,0:11:30,FUGU,36.00,,,100.00%,0,75,SUSHI,14,Fishing,,1,0:01:30,4.35%,"4,507.83","4,763.08",,,,"56,347.83",
SUSHI_7,8,0:14:30,FUGU,48.00,,,100.00%,0,75,SUSHI,19,Fishing,,2,0:03:00,5.75%,"4,766.90","4,871.49",,,,"59,586.21",
SUSHI_8,11,0:19:40,FUGU,66.00,,,100.00%,0,75,DYNODESSERT,2,Fishing,,3,0:05:10,1.38%,"4,832.56","4,871.49",,,,"60,406.98",
SUSHI_9,15,0:25:00,FUGU,90.00,,,100.00%,0,75,DYNODESSERT,3,Fishing,,4,0:05:20,7.27%,"5,184.00","5,216.00",,,,"64,800.00",
SUSHI_10,21,0:33:00,FUGU,126.00,,,100.00%,0,75,DYNODESSERT,4,Fishing,,6,0:08:00,6.06%,"5,498.18","5,568.00",,,,"68,727.27",
SUSHI_11,29,0:43:00,FUGU,174.00,,,100.00%,0,75,DYNODESSERT,5,Fishing,,8,0:10:00,5.98%,"5,826.98","6,105.60",,,,"72,837.21",
SUSHI_12,39,0:55:00,FUGU,234.00,,,100.00%,0,75,DYNODESSERT,7,Fishing,,10,0:12:00,5.14%,"6,126.55","6,224.00",,,,"76,581.82",
SUSHI_13,51,1:08:00,FUGU,306.00,,,100.00%,0,75,DYNODESSERT,9,Fishing,,12,0:13:00,5.77%,"6,480.00","6,610.29",,,,"81,000.00",
SUSHI_14,64,1:20:00,FUGU,384.00,,,100.00%,0,75,SASHIMI,12,Fishing,,13,0:12:00,6.67%,"6,912.00","6,610.29",,,,"86,400.00",
SUSHI_15,77,1:30:00,FUGU,462.00,,,100.00%,0,75,SASHIMI,16,Fishing,,13,0:10:00,6.94%,"7,392.00","7,176.00",,,,"92,400.00",
SUSHI_16,97,1:45:00,FUGU,582.00,,,100.00%,0,75,SASHIMI,21,Fishing,,20,0:15:00,7.98%,"7,981.71","7,176.00",,,,"99,771.43",
SUSHI_17,123,2:00:00,FUGU,738.00,,,100.00%,0,75,SASHIMI,29,Fishing,,26,0:15:00,10.95%,"8,856.00","7,360.00",,,,"110,700.00",
SUSHI_18,159,2:18:00,FUGU,954.00,,,100.00%,0,75,SASHIMI,33,Fishing,,36,0:18:00,12.41%,"9,954.78","7,360.00",,,,"124,434.78",
SUSHI_19,202,2:33:00,FUGU,"1,212.00",,,100.00%,0,75,SASHIMI,37,Fishing,,43,0:15:00,14.59%,"11,407.06","7,817.14",,,,"142,588.24",
SUSHI_20,231,2:48:00,FUGU,"1,386.00",,,100.00%,0,75,LOBSTER,7,Fishing,,29,0:15:00,4.15%,"11,880.00","8,047.06",,,,"148,500.00",
SUSHI_21,262,3:03:00,FUGU,"1,569.64",,,100.15%,0,75,LOBSTER,9,Fishing,,31,0:15:00,4.12%,"12,351.28","8,150.40",,,,"154,622.95",
SUSHI_22,294,3:18:00,FUGU,"1,758.74",,,100.30%,0,75,LOBSTER,10,Fishing,,32,0:15:00,3.71%,"12,790.82","8,150.40",,,,"160,363.64",
SUSHI_23,327,3:33:00,FUGU,"1,953.20",,,100.45%,0,75,LOBSTER,12,Fishing,,33,0:15:00,3.39%,"13,204.76","8,503.53",,,,"165,802.82",
SUSHI_24,361,3:48:00,FUGU,"2,152.03",,,100.65%,0,75,LOBSTER,14,Fishing,,34,0:15:00,3.13%,"13,591.76","8,852.83",,,,"171,000.00",
SUSHI_25,396,4:03:00,FUGU,"2,354.81",,,100.90%,0,75,LOBSTER,17,Fishing,,35,0:15:00,2.92%,"13,954.45","9,200.00",,,,"176,000.00",
SUSHI_26,433,4:18:00,FUGU,"2,567.21",,,101.20%,0,75,LOBSTER,20,Fishing,,37,0:15:00,2.99%,"14,328.63","9,525.82",,,,"181,255.81",
SUSHI_27,471,4:33:00,FUGU,"2,782.86",,,101.55%,0,75,LOBSTER,23,Fishing,,38,0:15:00,2.8%,"14,678.80","9,525.82",,,,"186,329.67",
SUSHI_28,509,4:48:00,FUGU,"2,997.04",,,101.90%,0,75,LOBSTER,27,Fishing,,38,0:15:00,2.44%,"14,985.21","9,852.86",,,,"190,875.00",
SUSHI_29,550,5:03:00,FUGU,"3,222.67",,,102.40%,0,75,LOBSTER,32,Fishing,,41,0:15:00,2.71%,"15,315.66","10,176.84",,,,"196,039.60",
SUSHI_30,590,5:18:00,FUGU,"3,440.23",,,102.90%,0,75,LOBSTER,37,Fishing,,40,0:15:00,2.21%,"15,578.40","10,477.24",,,,"200,377.36",
SUSHI_31,632,5:33:00,FUGU,"3,662.00",,,103.55%,0,75,LOBSTER,43,Fishing,,42,0:15:00,2.29%,"15,835.67","10,800.00",,,,"204,972.97",
SUSHI_32,674,5:48:00,FUGU,"3,877.25",,,104.30%,0,75,LOBSTER,50,Fishing,,42,0:15:00,2.05%,"16,043.80","11,101.02",,,,"209,172.41",
SUSHI_33,712,6:00:00,FUGU,"4,060.82",,,105.20%,0,75,LOBSTER,58,Fishing,,38,0:12:00,2.12%,"16,243.28","11,400.00",,,,"213,600.00",
SUSHI_34,756,6:15:00,FUGU,"4,269.21",,,106.25%,0,75,LOBSTER,67,Fishing,,44,0:15:00,1.93%,"16,393.76","11,400.00",,,,"217,728.00",
SUSHI_35,801,6:30:00,FUGU,"4,470.70",,,107.50%,0,75,LOBSTER,78,Fishing,,45,0:15:00,1.88%,"16,507.21","11,400.00",,,,"221,815.38",
,,,,,,,,,,,,,,,,,,,,,,,
DYNODESSERT_1,1,0:30:00,FUGU,26.00,RAWRVIOLI,16.00,100.00%,0,650,DYNOFISH,1,Fishing,,0,0:00:00,0%,"1,248.00","2,160.02",768.00,480.00,,"31,200.00",
DYNODESSERT_2,2,0:37:12,FUGU,52.00,RAWRVIOLI,32.00,100.00%,0,650,DYNODESSERT,2,Fishing,,1,0:07:12,61.29%,"2,012.90","4,871.49","1,238.71","2,160.00",,"50,322.58",
DYNODESSERT_3,3,0:43:48,FUGU,78.00,RAWRVIOLI,48.00,100.00%,0,650,DYNODESSERT,3,Fishing,,1,0:06:36,27.4%,"2,564.38","5,216.00","1,578.08","2,304.00",,"64,109.59",
DYNODESSERT_4,4,0:51:00,FUGU,104.00,RAWRVIOLI,64.00,100.00%,0,650,DYNODESSERT,5,Fishing,,1,0:07:12,14.51%,"2,936.47","6,105.60","1,807.06","2,368.00",,"73,411.76",
DYNODESSERT_5,5,0:58:48,FUGU,130.00,RAWRVIOLI,80.00,100.00%,0,650,DYNODESSERT,7,Fishing,,1,0:07:48,8.42%,"3,183.67","6,224.00","1,959.18","2,472.00",,"79,591.84",
DYNODESSERT_6,6,1:07:48,FUGU,156.00,RAWRVIOLI,96.00,100.00%,0,650,DYNODESSERT,10,Fishing,,1,0:09:00,4.07%,"3,313.27","6,610.29","2,038.94","2,832.00",,"82,831.86",
DYNODESSERT_7,7,1:16:48,FUGU,182.00,RAWRVIOLI,112.00,100.00%,0,650,SASHIMI,13,Fishing,,1,0:09:00,2.99%,"3,412.50","6,610.29","2,100.00","3,026.67",,"85,312.50",
DYNODESSERT_8,9,1:27:00,FUGU,234.00,RAWRVIOLI,144.00,100.00%,0,650,SASHIMI,22,Fishing,,2,0:10:12,13.5%,"3,873.10","7,200.00","2,383.45","3,530.67",,"96,827.59",
DYNODESSERT_9,11,1:37:48,FUGU,286.00,RAWRVIOLI,176.00,100.00%,0,650,SASHIMI,34,Fishing,,2,0:10:48,8.73%,"4,211.04","7,360.00","2,591.41","4,101.82",,"105,276.07",
DYNODESSERT_10,14,1:49:12,FUGU,364.00,RAWRVIOLI,224.00,100.00%,0,650,LOBSTER,7,Fishing,,3,0:11:24,13.99%,"4,800.00","8,047.06","2,953.85","4,432.00",,"120,000.00",
DYNODESSERT_11,17,2:01:48,FUGU,442.00,RAWRVIOLI,272.00,100.00%,0,650,LOBSTER,9,Fishing,,3,0:12:36,8.87%,"5,225.62","8,150.40","3,215.76","4,702.50",,"130,640.39",
DYNODESSERT_12,20,2:15:00,FUGU,520.00,RAWRVIOLI,320.00,100.00%,0,650,LOBSTER,10,Fishing,,3,0:13:12,6.14%,"5,546.67","8,150.40","3,413.33","4,980.87",,"138,666.67",
DYNODESSERT_13,24,2:28:48,FUGU,624.00,RAWRVIOLI,384.00,100.00%,0,650,LOBSTER,13,Fishing,,4,0:13:48,8.87%,"6,038.71","8,852.83","3,716.13","5,504.42",,"150,967.74",
DYNODESSERT_14,29,2:43:48,FUGU,754.00,RAWRVIOLI,464.00,100.00%,0,650,LOBSTER,15,Fishing,,5,0:15:00,9.77%,"6,628.57","8,852.83","4,079.12","5,754.07",,"165,714.29",
DYNODESSERT_15,35,3:00:00,FUGU,910.00,RAWRVIOLI,560.00,100.00%,0,650,LOBSTER,17,Fishing,,6,0:16:12,9.83%,"7,280.00","9,200.00","4,480.00","5,754.07",,"182,000.00",
DYNODESSERT_16,42,3:16:48,FUGU,"1,090.37",RAWRVIOLI,670.99,100.15%,0,650,LOBSTER,20,Fishing,,7,0:16:48,9.76%,"7,978.29","9,525.82","4,909.70","6,000.00",,"199,756.10",
DYNODESSERT_17,50,3:36:00,FUGU,"1,296.11",RAWRVIOLI,797.61,100.30%,0,650,LOBSTER,23,Fishing,,8,0:19:12,8.47%,"8,640.73","9,525.82","5,317.37","6,250.67",,"216,666.67",
DYNODESSERT_18,60,3:55:48,FUGU,"1,551.47",RAWRVIOLI,954.75,100.55%,0,650,LOBSTER,27,Fishing,,10,0:19:48,9.92%,"9,474.61","9,852.86","5,830.53","6,480.00",,"238,167.94",
DYNODESSERT_19,72,4:16:48,FUGU,"1,855.30",RAWRVIOLI,"1,141.73",100.90%,0,650,LOBSTER,31,Fishing,,12,0:21:00,10.19%,"10,403.57","10,176.84","6,402.20","6,700.41",,"262,429.91",
DYNODESSERT_20,85,4:40:12,FUGU,"2,180.56",RAWRVIOLI,"1,341.89",101.35%,0,650,LOBSTER,37,Fishing,,13,0:23:24,8.2%,"11,206.33","10,477.24","6,896.20","6,929.11",,"283,940.04",
DYNODESSERT_21,99,5:04:12,FUGU,"2,524.77",RAWRVIOLI,"1,553.71",101.95%,0,650,LOBSTER,45,Fishing,,14,0:24:00,7.28%,"11,951.56","10,800.00","7,354.82","7,154.29",,"304,615.38",
DYNODESSERT_22,113,5:30:00,FUGU,"2,859.36",RAWRVIOLI,"1,759.61",102.75%,0,650,LOBSTER,54,Fishing,,14,0:25:48,5.22%,"12,477.22","11,101.02","7,678.31","7,578.05",,"320,509.09",
DYNODESSERT_23,128,5:58:12,FUGU,"3,204.62",RAWRVIOLI,"1,972.07",103.85%,0,650,LOBSTER,65,Fishing,,15,0:28:12,4.36%,"12,882.90","11,400.00","7,927.92","7,800.00",,"334,472.36",
DYNODESSERT_24,144,6:28:12,FUGU,"3,552.18",RAWRVIOLI,"2,185.96",105.40%,0,650,LOBSTER,79,Fishing,,16,0:30:00,3.81%,"13,176.55","11,400.00","8,108.67","8,000.00",,"347,202.47",
DYNODESSERT_25,161,7:00:00,FUGU,"3,893.95",RAWRVIOLI,"2,396.28",107.50%,0,650,LOBSTER,97,Fishing,,17,0:31:48,3.34%,"13,350.67","11,400.00","8,215.80","8,000.00",,"358,800.00",
,,,,,,,,,,,,,,,,,,,,,,,
SASHIMI_1,1,0:40:00,BONESOUP,115.00,SUSHI,8.00,100.00%,0,"1,000",DYNOFISH,1,Fishing,,0,0:00:00,0%,"4,140.00","5,760.00",288.00,192.00,,"36,000.00",
SASHIMI_2,2,1:00:00,BONESOUP,230.00,SUSHI,16.00,100.00%,0,"1,000",SASHIMI,2,Fishing,,1,0:20:00,33.33%,"5,520.00","22,004.49",384.00,805.43,,"48,000.00",
SASHIMI_3,3,1:20:00,BONESOUP,345.00,SUSHI,24.00,100.00%,0,"1,000",SASHIMI,3,Fishing,,1,0:20:00,12.5%,"6,210.00","22,254.55",432.00,864.00,,"54,000.00",
SASHIMI_4,4,1:40:00,BONESOUP,460.00,SUSHI,32.00,100.00%,0,"1,000",SASHIMI,5,Fishing,,1,0:20:00,6.67%,"6,624.00","23,378.82",460.80,971.16,,"57,600.02",
SASHIMI_5,5,1:51:00,BONESOUP,575.00,SUSHI,40.00,100.00%,0,"1,000",SASHIMI,8,Fishing,,1,0:11:00,12.61%,"7,459.46","24,351.59",518.92,"1,080.00",,"64,864.86",
